UPA,Data_Formatada,Nota,Texto,Texto_Limpo
UPA Pampulha,2021-12-02,1.0,"Irei começar com elogio a uma Única funcionária que tratou com humanização e empatia a técnica de enfermagem Ester. No mais uma vergonha a forma como os funcionários ( não todos, alguns indiferentes mas não grossos) mas a grande parte trata pacientes e familiares. Triste vê que eles abusam da palavra SUS e prestam um serviço de má qualidade, se sentem ofendidos com qualquer pergunta, informação é algo que  não é confiável uma vez que cada profissional fala alguma coisa diferente. Respeito o momento da pandemia, concordo com o dever do acompanhante de aguarda do lado de fora mas é inaceitável que o mesmo não possa ter informação do seu familiar ainda mais se tratando de uma idosa de 71 anos como foi o caso da minha avó, a assistente social áspera, médica má educada sem um pingo de profissionalismo me dando informações pessoais da minha avó na frente de diversas pessoas ( compreendo a correria mas um simples: Aguarde que assim que possível converso  contigo ou no momento está corrido pode aguardar) gentileza não mata gente, empatia é tudo que um paciente e familiar espera ao procurar atendimento seja SUS ou particular. Eu como profissional de saúde fiquei triste com o cenário e os colegas de profissão que encontrei neste local, respeito é algo crucial e a diversas formas de ser desrespeitoso com alguém e eles foram.  Nem no mais complicado plantão tenho coragem de ser tão sem empatia e respeito. Sei da realidade da saúde do nosso Brasil, sei como os profissionais de saúde são desvalorizados ( enfermeiros, técnicos, médicos e demais ) mas não justifica atos que não condizem com o juramento uma vez feito quando formados.
Deixo aqui registrado minha decepção do decorrer da internação da minha avó neste local.",irei comecar elogio unica funcionaria tratou humanizacao empatia tecnica enfermagem ester vergonha forma funcionarios nao todos alguns indiferentes nao grossos grande parte trata pacientes familiares triste abusam palavra sus prestam servico qualidade sentem ofendidos qualquer pergunta informacao algo nao confiavel vez cada profissional fala alguma coisa diferente respeito momento pandemia concordo dever acompanhante aguarda lado inaceitavel nao possa informacao familiar ainda tratando idosa anos caso avo assistente social aspera medica educada pingo profissionalismo dando informacoes pessoais avo frente diversas pessoas compreendo correria simples aguarde assim possivel converso contigo momento corrido pode aguardar gentileza nao mata gente empatia tudo paciente familiar espera procurar atendimento sus particular profissional saude fiquei triste cenario colegas profissao encontrei neste local respeito algo crucial diversas formas desrespeitoso alguem complicado plantao coragem tao empatia respeito sei realidade saude brasil sei profissionais saude sao desvalorizados enfermeiros tecnicos medicos demais nao justifica atos nao condizem juramento vez feito formados deixo aqui registrado decepcao decorrer internacao avo neste local
UPA Pampulha,2023-12-02,1.0,Horrível. As enfermeiras  São muito mal educada.fui para lá  por que na upa que estou acostumada á  ir  não tinha cirurgião.não tenho nada a reclamar do médico. Foi super educado.mas as enfermeiras  precisam de um curso de atendimento ao público.meu pai tem 86anos estava com a sonda instruída.a enfermeira falou que o caso dele não era prioridade.essa upa Santa terezinha  é a pior upa de BH.sei que todas as iPad são cheias.mas as enfermeiras  tinham que aprender a tratar as pessoas com educação.,horrivel enfermeiras sao mal educadafui upa acostumada nao cirurgiaonao nada reclamar medico super educadomas enfermeiras precisam curso atendimento publicomeu pai anos sonda instruidaa enfermeira falou caso nao prioridadeessa upa santa terezinha pior upa bhsei todas ipad sao cheiasmas enfermeiras aprender tratar pessoas educacao
UPA Pampulha,2023-12-02,1.0,Horrível. As enfermeiras  São muito mal educada.fui para lá  por que na upa que estou acostumada á  ir  não tinha cirurgião.não tenho nada a reclamar do médico. Foi super educado.mas as enfermeiras  precisam de um curso de atendimento ao público.meu pai tem 86anos estava com a sonda instruída.a enfermeira falou que o caso dele não era prioridade.essa upa Santa terezinha  é a pior upa de BH.sei que todas as iPad são cheias.mas as enfermeiras  tinham que aprender a tratar as pessoas com educação.,horrivel enfermeiras sao mal educadafui upa acostumada nao cirurgiaonao nada reclamar medico super educadomas enfermeiras precisam curso atendimento publicomeu pai anos sonda instruidaa enfermeira falou caso nao prioridadeessa upa santa terezinha pior upa bhsei todas ipad sao cheiasmas enfermeiras aprender tratar pessoas educacao
UPA Pampulha,2022-12-02,1.0,"Levei minha mãe hj(25/07/22), com possível infecção urinária, depois da triagem falaram pra ela que a espera do atendimento estava em 5 horas, no papel do atendimento tinha umas informações como, aferição de pressão, batimento cardíaco e etc. Perguntei sem nenhuma pretensão pra minha mãe se mediram a pressão dela e ela falou que não. E no papel dizia que a pressão dela estava normal(mesmo eles não aferindo a pressão dela) . Ela desistiu do atendimento. Segundo ela, “se ela tem que esperar 5 horas, ela espera 7 e vai no posto de saúde”, mesmo com uma dor na região da barriga forte, enfim. Convenci ela a irmos na UPA do Odilon, pois já fui atendido lá algumas vezes e nunca esperei tanto. Chegando a UPA do Odilon ela foi atendida na triagem e realmente fizeram a aferição da pressão dela, fico pensando, por mais cheio que a UPA esteja, custava aferir a pressão dela????",levei mae possivel infeccao urinaria triagem falaram pra espera atendimento horas papel atendimento umas informacoes afericao pressao batimento cardiaco etc perguntei nenhuma pretensao pra mae mediram pressao falou nao papel dizia pressao normalmesmo nao aferindo pressao desistiu atendimento segundo esperar horas espera vai posto saude dor regiao barriga forte enfim convenci irmos upa odilon pois atendido algumas vezes nunca esperei tanto chegando upa odilon atendida triagem realmente fizeram afericao pressao fico pensando cheio upa custava aferir pressao
UPA Pampulha,2022-12-02,1.0,"Levei minha mãe hj(25/07/22), com possível infecção urinária, depois da triagem falaram pra ela que a espera do atendimento estava em 5 horas, no papel do atendimento tinha umas informações como, aferição de pressão, batimento cardíaco e etc. Perguntei sem nenhuma pretensão pra minha mãe se mediram a pressão dela e ela falou que não. E no papel dizia que a pressão dela estava normal(mesmo eles não aferindo a pressão dela) . Ela desistiu do atendimento. Segundo ela, “se ela tem que esperar 5 horas, ela espera 7 e vai no posto de saúde”, mesmo com uma dor na região da barriga forte, enfim. Convenci ela a irmos na UPA do Odilon, pois já fui atendido lá algumas vezes e nunca esperei tanto. Chegando a UPA do Odilon ela foi atendida na triagem e realmente fizeram a aferição da pressão dela, fico pensando, por mais cheio que a UPA esteja, custava aferir a pressão dela????",levei mae possivel infeccao urinaria triagem falaram pra espera atendimento horas papel atendimento umas informacoes afericao pressao batimento cardiaco etc perguntei nenhuma pretensao pra mae mediram pressao falou nao papel dizia pressao normalmesmo nao aferindo pressao desistiu atendimento segundo esperar horas espera vai posto saude dor regiao barriga forte enfim convenci irmos upa odilon pois atendido algumas vezes nunca esperei tanto chegando upa odilon atendida triagem realmente fizeram afericao pressao fico pensando cheio upa custava aferir pressao
UPA Pampulha,2023-12-02,1.0,"Não dou mejoas estrela porque não tem jeito, cheguei nessa unidade era 9:30 da manja do dia 01/03/2023. Com sintomas de gripe.... passei pela triagem por volta das 10:20, e só fui ser consultado pela médica as 16:30. Fui fazer o teste de covit as 17:00. Agora já são 20:46 e até agora não me deram o resultado. Mais de 2 horas para ter resultado do exame absurdo como o pessoal da saúde tem vários benéficos e mesmo assim ainda faz o trabalho deles um falta de competência que não tem tamanho.... o sistema de saúde desse país é uma vergonha....",nao dou mejoas estrela porque nao jeito cheguei nessa unidade manja dia sintomas gripe passei triagem volta consultado medica fazer teste covit agora sao ate agora nao deram resultado horas resultado exame absurdo pessoal saude varios beneficos assim ainda faz trabalho falta competencia nao tamanho sistema saude desse pais vergonha
UPA Pampulha,2023-12-02,1.0,"Não dou mejoas estrela porque não tem jeito, cheguei nessa unidade era 9:30 da manja do dia 01/03/2023. Com sintomas de gripe.... passei pela triagem por volta das 10:20, e só fui ser consultado pela médica as 16:30. Fui fazer o teste de covit as 17:00. Agora já são 20:46 e até agora não me deram o resultado. Mais de 2 horas para ter resultado do exame absurdo como o pessoal da saúde tem vários benéficos e mesmo assim ainda faz o trabalho deles um falta de competência que não tem tamanho.... o sistema de saúde desse país é uma vergonha....",nao dou mejoas estrela porque nao jeito cheguei nessa unidade manja dia sintomas gripe passei triagem volta consultado medica fazer teste covit agora sao ate agora nao deram resultado horas resultado exame absurdo pessoal saude varios beneficos assim ainda faz trabalho falta competencia nao tamanho sistema saude desse pais vergonha
UPA Pampulha,2023-12-02,1.0,"Que a infraestrutura não é adequada pra uma UPA isso é um fato, mas ser atendida por uma médica no qual avisei que não podia tomar nada com corticoide pois meu organismo não é compatível e ela perguntar “que tipo de corticoide” respondo doutora não sei, mas sei que não posso tomar corticoide.  A negligência foi mais alta que ela passou prednisona que é puro corticoide, eu com pneumonia quase morri.",infraestrutura nao adequada pra upa fato atendida medica avisei nao podia tomar nada corticoide pois organismo nao compativel perguntar tipo corticoide respondo doutora nao sei sei nao posso tomar corticoide negligencia alta passou prednisona puro corticoide pneumonia quase morri
UPA Pampulha,2023-12-02,1.0,"Que a infraestrutura não é adequada pra uma UPA isso é um fato, mas ser atendida por uma médica no qual avisei que não podia tomar nada com corticoide pois meu organismo não é compatível e ela perguntar “que tipo de corticoide” respondo doutora não sei, mas sei que não posso tomar corticoide.  A negligência foi mais alta que ela passou prednisona que é puro corticoide, eu com pneumonia quase morri.",infraestrutura nao adequada pra upa fato atendida medica avisei nao podia tomar nada corticoide pois organismo nao compativel perguntar tipo corticoide respondo doutora nao sei sei nao posso tomar corticoide negligencia alta passou prednisona puro corticoide pneumonia quase morri
UPA Pampulha,2024-12-01,5.0,"Upa Santa Terezinha, como todas Demoram um pouco pra chamar . Mas quando chamam, o atendimento é Muito bom. Estava muito cheia e não vi nenhum enfermeira (o) ou médico(a) perder a Paciência. . Lugar seguro. De vez em quando tem Guardas Municipais. Quem REALMENTE precisa de atendimento Espera .",upa santa terezinha todas demoram pouco pra chamar chamam atendimento bom cheia nao nenhum enfermeira medicoa perder paciencia lugar seguro vez guardas municipais realmente precisa atendimento espera
UPA Pampulha,2024-12-01,5.0,"Upa Santa Terezinha, como todas Demoram um pouco pra chamar . Mas quando chamam, o atendimento é Muito bom. Estava muito cheia e não vi nenhum enfermeira (o) ou médico(a) perder a Paciência. . Lugar seguro. De vez em quando tem Guardas Municipais. Quem REALMENTE precisa de atendimento Espera .",upa santa terezinha todas demoram pouco pra chamar chamam atendimento bom cheia nao nenhum enfermeira medicoa perder paciencia lugar seguro vez guardas municipais realmente precisa atendimento espera
UPA Pampulha,2022-12-02,1.0,"Só venho nessa upa quando não tenho tempo e nem aguento de dor pra ir pra outra mais distante.
Mesmo que vazia o tempo de espera chega a quase 10hrs,enfermeiros sentados e fazendo piadas do exames em uma salinha enquanto um monte de gente aguarda por mais de 3hrs pra fazer uma coleta de sangue ou teste de covid.
A última vez que precisei fazer um teste de covid nesse lugar,a enfermeira esqueceu,perdeu minha ficha,minha medicação pra dor já não estava fazendo efeito,e só me questionaram o que eu estava aguardando quando eu já estava CHORANDO de dor!!! Quando disse que estava esperando fazerem a coleta do teste de covid a 5hrs,a enfermeira foi rude e extremamente mal educada,disse que estava fazendo no tempo dela e que eu poderia aguardar se quisesse,caso não,poderia pegar a liberação com o médico e ir embora.
Empatia 0
Cuidado 0
Disposição a atender necessitados 0
Trabalhar com pessoas é pra quem gosta,ainda mais com pessoas precisando de ajuda,precisam ser mais humanos e caridosos,ninguém está numa situação de procurar um hospital pq quer.",venho nessa upa nao tempo aguento dor pra pra outra distante vazia tempo espera chega quase hrsenfermeiros sentados fazendo piadas exames salinha enquanto monte gente aguarda hrs pra fazer coleta sangue teste covid ultima vez precisei fazer teste covid nesse lugara enfermeira esqueceuperdeu fichaminha medicacao pra dor nao fazendo efeitoe questionaram aguardando chorando dor disse esperando fazerem coleta teste covid hrsa enfermeira rude extremamente mal educadadisse fazendo tempo poderia aguardar quisessecaso naopoderia pegar liberacao medico embora empatia cuidado disposicao atender necessitados trabalhar pessoas pra gostaainda pessoas precisando ajudaprecisam humanos caridososninguem situacao procurar hospital quer
UPA Pampulha,2022-12-02,1.0,"Só venho nessa upa quando não tenho tempo e nem aguento de dor pra ir pra outra mais distante.
Mesmo que vazia o tempo de espera chega a quase 10hrs,enfermeiros sentados e fazendo piadas do exames em uma salinha enquanto um monte de gente aguarda por mais de 3hrs pra fazer uma coleta de sangue ou teste de covid.
A última vez que precisei fazer um teste de covid nesse lugar,a enfermeira esqueceu,perdeu minha ficha,minha medicação pra dor já não estava fazendo efeito,e só me questionaram o que eu estava aguardando quando eu já estava CHORANDO de dor!!! Quando disse que estava esperando fazerem a coleta do teste de covid a 5hrs,a enfermeira foi rude e extremamente mal educada,disse que estava fazendo no tempo dela e que eu poderia aguardar se quisesse,caso não,poderia pegar a liberação com o médico e ir embora.
Empatia 0
Cuidado 0
Disposição a atender necessitados 0
Trabalhar com pessoas é pra quem gosta,ainda mais com pessoas precisando de ajuda,precisam ser mais humanos e caridosos,ninguém está numa situação de procurar um hospital pq quer.",venho nessa upa nao tempo aguento dor pra pra outra distante vazia tempo espera chega quase hrsenfermeiros sentados fazendo piadas exames salinha enquanto monte gente aguarda hrs pra fazer coleta sangue teste covid ultima vez precisei fazer teste covid nesse lugara enfermeira esqueceuperdeu fichaminha medicacao pra dor nao fazendo efeitoe questionaram aguardando chorando dor disse esperando fazerem coleta teste covid hrsa enfermeira rude extremamente mal educadadisse fazendo tempo poderia aguardar quisessecaso naopoderia pegar liberacao medico embora empatia cuidado disposicao atender necessitados trabalhar pessoas pra gostaainda pessoas precisando ajudaprecisam humanos caridososninguem situacao procurar hospital quer
UPA Pampulha,2024-12-01,1.0,"o pior atendimento que já tive na minha vida. profissionais incompententes, equipe desorganizada e uma demora injustificada para a realização de exames. perdi meu tempo e paciência nesse lugar",pior atendimento vida profissionais incompententes equipe desorganizada demora injustificada realizacao exames perdi tempo paciencia nesse lugar
UPA Pampulha,2024-12-01,1.0,"o pior atendimento que já tive na minha vida. profissionais incompententes, equipe desorganizada e uma demora injustificada para a realização de exames. perdi meu tempo e paciência nesse lugar",pior atendimento vida profissionais incompententes equipe desorganizada demora injustificada realizacao exames perdi tempo paciencia nesse lugar
UPA Pampulha,2024-12-01,3.0,"O atendimento foi muito bom as duas vezes que precisei de atendimento. A primeira vez tudo bakana, atendimento bom, fui atendido no tempo normal de upa mais foi legal. A segunda vez foi pra minha filha. A técnica em enfermagem Cláudia da pediatria, muito sem educação, grossa e atrevida de puxar o pai da paciente. Não tem vocação pra trabalhar na saúde.",atendimento bom duas vezes precisei atendimento primeira vez tudo bakana atendimento bom atendido tempo normal upa legal segunda vez pra filha tecnica enfermagem claudia pediatria educacao grossa atrevida puxar pai paciente nao vocacao pra trabalhar saude
UPA Pampulha,2024-12-01,3.0,"O atendimento foi muito bom as duas vezes que precisei de atendimento. A primeira vez tudo bakana, atendimento bom, fui atendido no tempo normal de upa mais foi legal. A segunda vez foi pra minha filha. A técnica em enfermagem Cláudia da pediatria, muito sem educação, grossa e atrevida de puxar o pai da paciente. Não tem vocação pra trabalhar na saúde.",atendimento bom duas vezes precisei atendimento primeira vez tudo bakana atendimento bom atendido tempo normal upa legal segunda vez pra filha tecnica enfermagem claudia pediatria educacao grossa atrevida puxar pai paciente nao vocacao pra trabalhar saude
UPA Pampulha,2024-12-01,1.0,"Do porteiro ao médico um mais sem educação que o outro exceto as faxineiras que extremamente educadas , De Restante essa UPA vai de mal a Pior péssimo atendimento.",porteiro medico educacao outro exceto faxineiras extremamente educadas restante upa vai mal pior pessimo atendimento
UPA Pampulha,2024-12-01,1.0,"Do porteiro ao médico um mais sem educação que o outro exceto as faxineiras que extremamente educadas , De Restante essa UPA vai de mal a Pior péssimo atendimento.",porteiro medico educacao outro exceto faxineiras extremamente educadas restante upa vai mal pior pessimo atendimento
UPA Pampulha,2023-12-02,1.0,"Trata-se de um depósito de seres humanos agonizando! Esse lugar deve ser interditado imediatamente!! Não tem capacidade de atendimento, não tem aparelhos básicos como RX  Ultra Som, possui apenas duas comadres para atender 30 pacientes.
Cheguei lá dia 31/0/23, com suspeita de apêndice supurado, fiquei numa cadeira por 32 HORAS, NUM FRIO DE 5°, aguardando um leito.Desumano, cruel, absurdo, chamei as TVs e não vieram. Pessoas enafrtando, senhora de 74 anos ao relento. Alguém interdita isso pelo amor de Deus!!!",tratase deposito seres humanos agonizando lugar deve interditado imediatamente nao capacidade atendimento nao aparelhos basicos ultra som possui apenas duas comadres atender pacientes cheguei dia suspeita apendice supurado fiquei cadeira horas frio aguardando leitodesumano cruel absurdo chamei tvs nao vieram pessoas enafrtando senhora anos relento alguem interdita amor deus
UPA Pampulha,2023-12-02,1.0,"Trata-se de um depósito de seres humanos agonizando! Esse lugar deve ser interditado imediatamente!! Não tem capacidade de atendimento, não tem aparelhos básicos como RX  Ultra Som, possui apenas duas comadres para atender 30 pacientes.
Cheguei lá dia 31/0/23, com suspeita de apêndice supurado, fiquei numa cadeira por 32 HORAS, NUM FRIO DE 5°, aguardando um leito.Desumano, cruel, absurdo, chamei as TVs e não vieram. Pessoas enafrtando, senhora de 74 anos ao relento. Alguém interdita isso pelo amor de Deus!!!",tratase deposito seres humanos agonizando lugar deve interditado imediatamente nao capacidade atendimento nao aparelhos basicos ultra som possui apenas duas comadres atender pacientes cheguei dia suspeita apendice supurado fiquei cadeira horas frio aguardando leitodesumano cruel absurdo chamei tvs nao vieram pessoas enafrtando senhora anos relento alguem interdita amor deus
UPA Pampulha,2024-12-01,1.0,"Fui hoje de manhã pois estou com dengue, fiquei horririzada com o ambiente velho,mal cuidado, parede muito suja,quatro medico atendendo super certo não ficaram sem atender até hora que eu saí de lá,médica camila super atenciosa com todos,fiquei assustada com a sala de medicação, cheio de enfermeiras falando alto ,rindo ,brincando, errando a veia do paciente e fazendo rodízio pra ver quem acerta, não sei se tem supervisão sobre isso pq todos estão ali merece respeito e no trabalho é local sério, ainda mais com doentes, tem hora pra tudo não sei se foi só plantão de hoje ou sempre é assim,seria bom verificar.",hoje manha pois dengue fiquei horririzada ambiente velhomal cuidado parede sujaquatro medico atendendo super certo nao ficaram atender ate hora sai lamedica camila super atenciosa todosfiquei assustada sala medicacao cheio enfermeiras falando alto rindo brincando errando veia paciente fazendo rodizio pra ver acerta nao sei supervisao sobre todos estao ali merece respeito trabalho local serio ainda doentes hora pra tudo nao sei plantao hoje sempre assimseria bom verificar
UPA Pampulha,2024-12-01,1.0,"Fui hoje de manhã pois estou com dengue, fiquei horririzada com o ambiente velho,mal cuidado, parede muito suja,quatro medico atendendo super certo não ficaram sem atender até hora que eu saí de lá,médica camila super atenciosa com todos,fiquei assustada com a sala de medicação, cheio de enfermeiras falando alto ,rindo ,brincando, errando a veia do paciente e fazendo rodízio pra ver quem acerta, não sei se tem supervisão sobre isso pq todos estão ali merece respeito e no trabalho é local sério, ainda mais com doentes, tem hora pra tudo não sei se foi só plantão de hoje ou sempre é assim,seria bom verificar.",hoje manha pois dengue fiquei horririzada ambiente velhomal cuidado parede sujaquatro medico atendendo super certo nao ficaram atender ate hora sai lamedica camila super atenciosa todosfiquei assustada sala medicacao cheio enfermeiras falando alto rindo brincando errando veia paciente fazendo rodizio pra ver acerta nao sei supervisao sobre todos estao ali merece respeito trabalho local serio ainda doentes hora pra tudo nao sei plantao hoje sempre assimseria bom verificar
UPA Pampulha,2024-12-01,1.0,"Nunca vi um lugar como este, tão sujo, descuidado, e feio! Lembra mais um presídio abandonado! É exatamente assim que as pessoas merecem ser tratadas! Eu não faço o L e nem o B. Mas quem aceita isso, aceita qualquer coisa! Pessoas nos corredores, dormindo no chão, morrendo.... um verdadeiro caos! Socorro!

Precisamos urgente de atenção!",nunca lugar tao sujo descuidado feio lembra presidio abandonado exatamente assim pessoas merecem tratadas nao faco aceita aceita qualquer coisa pessoas corredores dormindo chao morrendo verdadeiro caos socorro precisamos urgente atencao
UPA Pampulha,2024-12-01,1.0,"Nunca vi um lugar como este, tão sujo, descuidado, e feio! Lembra mais um presídio abandonado! É exatamente assim que as pessoas merecem ser tratadas! Eu não faço o L e nem o B. Mas quem aceita isso, aceita qualquer coisa! Pessoas nos corredores, dormindo no chão, morrendo.... um verdadeiro caos! Socorro!

Precisamos urgente de atenção!",nunca lugar tao sujo descuidado feio lembra presidio abandonado exatamente assim pessoas merecem tratadas nao faco aceita aceita qualquer coisa pessoas corredores dormindo chao morrendo verdadeiro caos socorro precisamos urgente atencao
UPA Pampulha,2020-12-02,1.0,"Pior lugar que já estive em to da minha vida!
Com exceção da ENFERMEIRA SIMONE e da Dra Elizabeth que nos atenderam super bem, foram SUPER atenciosas e muito solícitas, o resto, e digo RESTO mesmo, dos funcionário são muito desagradáveis, arrogantes, grossos, estúpidos, com os pacientes!!!! Espero nunca mais ter que voltar nesse lugar!! 12 horas de espera pra ter um atendimento péssimo!!!! lugar feio, mau cuidado e com ""médicos"" que estão na profissão errada! Definitivamente não servem pra cuidar de pessoas!! o SUS não é ruim, o problema esta em seus péssimos funcionários, com raríssimas exceções!!!!",pior lugar vida excecao enfermeira simone dra elizabeth atenderam super bem super atenciosas solicitas resto digo resto funcionario sao desagradaveis arrogantes grossos estupidos pacientes espero nunca voltar nesse lugar horas espera pra atendimento pessimo lugar feio mau cuidado medicos estao profissao errada definitivamente nao servem pra cuidar pessoas sus nao ruim problema pessimos funcionarios rarissimas excecoes
UPA Pampulha,2020-12-02,1.0,"Pior lugar que já estive em to da minha vida!
Com exceção da ENFERMEIRA SIMONE e da Dra Elizabeth que nos atenderam super bem, foram SUPER atenciosas e muito solícitas, o resto, e digo RESTO mesmo, dos funcionário são muito desagradáveis, arrogantes, grossos, estúpidos, com os pacientes!!!! Espero nunca mais ter que voltar nesse lugar!! 12 horas de espera pra ter um atendimento péssimo!!!! lugar feio, mau cuidado e com ""médicos"" que estão na profissão errada! Definitivamente não servem pra cuidar de pessoas!! o SUS não é ruim, o problema esta em seus péssimos funcionários, com raríssimas exceções!!!!",pior lugar vida excecao enfermeira simone dra elizabeth atenderam super bem super atenciosas solicitas resto digo resto funcionario sao desagradaveis arrogantes grossos estupidos pacientes espero nunca voltar nesse lugar horas espera pra atendimento pessimo lugar feio mau cuidado medicos estao profissao errada definitivamente nao servem pra cuidar pessoas sus nao ruim problema pessimos funcionarios rarissimas excecoes
UPA Pampulha,2023-12-02,5.0,"Vou contar a experiência que tive..
No dia 02/01/2023 fui na upa Pampulha e cheguei às 15hras e saí as 21:30 ..
Genteee! Confesso que demorou muito pra eu ser atendida, entendo que tem casos mais graves, mas, eu acho q teria q ter médico só pra essa situação..
E outro pra atender as outras pessoas.
Confesso q adorei o atendimento da médica ISABELLA REY DE SOUZA, muito atenciosa, profissional.. me pediu exame e me deixou mais tranquila, ao contrário de alguns médico q soca a gente num soro sem nem saber o q a gente tem.
Tem uma moça que fez o eletro em mim, Dangela, eu acho q é assim que se escreve o nome dela rsrsr.. pensa num amor de pessoa gentee, fui super acolhida por essas duas..
Parabéns meninas pelo profissionalismo de vcs duas.👏👏👏👏
As cinco estrelas de avaliação vai pra vcs duas.
Pq o resto.. misericórdia! Precisa de melhora urgente.
Se pudesse eu daria mais pras vcs duas.",vou contar experiencia dia upa pampulha cheguei hras sai genteee confesso demorou pra atendida entendo casos graves acho medico pra situacao outro pra atender outras pessoas confesso adorei atendimento medica isabella rey souza atenciosa profissional pediu exame deixou tranquila contrario alguns medico soca gente soro saber gente moca fez eletro mim dangela acho assim escreve nome rsrsr pensa amor pessoa gentee super acolhida duas parabens meninas profissionalismo vcs duas cinco estrelas avaliacao vai pra vcs duas resto misericordia precisa melhora urgente pudesse daria pras vcs duas
UPA Pampulha,2023-12-02,5.0,"Vou contar a experiência que tive..
No dia 02/01/2023 fui na upa Pampulha e cheguei às 15hras e saí as 21:30 ..
Genteee! Confesso que demorou muito pra eu ser atendida, entendo que tem casos mais graves, mas, eu acho q teria q ter médico só pra essa situação..
E outro pra atender as outras pessoas.
Confesso q adorei o atendimento da médica ISABELLA REY DE SOUZA, muito atenciosa, profissional.. me pediu exame e me deixou mais tranquila, ao contrário de alguns médico q soca a gente num soro sem nem saber o q a gente tem.
Tem uma moça que fez o eletro em mim, Dangela, eu acho q é assim que se escreve o nome dela rsrsr.. pensa num amor de pessoa gentee, fui super acolhida por essas duas..
Parabéns meninas pelo profissionalismo de vcs duas.👏👏👏👏
As cinco estrelas de avaliação vai pra vcs duas.
Pq o resto.. misericórdia! Precisa de melhora urgente.
Se pudesse eu daria mais pras vcs duas.",vou contar experiencia dia upa pampulha cheguei hras sai genteee confesso demorou pra atendida entendo casos graves acho medico pra situacao outro pra atender outras pessoas confesso adorei atendimento medica isabella rey souza atenciosa profissional pediu exame deixou tranquila contrario alguns medico soca gente soro saber gente moca fez eletro mim dangela acho assim escreve nome rsrsr pensa amor pessoa gentee super acolhida duas parabens meninas profissionalismo vcs duas cinco estrelas avaliacao vai pra vcs duas resto misericordia precisa melhora urgente pudesse daria pras vcs duas
UPA Pampulha,2024-12-01,1.0,"Essa foi a pior upa que eu já estive em toda a minha vida, atendimento péssimo dos funcionários, lugar sujo, passando rato é barata no meio dos pacientes.
Enfermeira da pediatria super mal educada e grossa. Pior experiência que já tive com o SUS foi nesse inferno, não recomendo nem pro meu pior inimigo.",pior upa toda vida atendimento pessimo funcionarios lugar sujo passando rato barata meio pacientes enfermeira pediatria super mal educada grossa pior experiencia sus nesse inferno nao recomendo pro pior inimigo
UPA Pampulha,2024-12-01,1.0,"Essa foi a pior upa que eu já estive em toda a minha vida, atendimento péssimo dos funcionários, lugar sujo, passando rato é barata no meio dos pacientes.
Enfermeira da pediatria super mal educada e grossa. Pior experiência que já tive com o SUS foi nesse inferno, não recomendo nem pro meu pior inimigo.",pior upa toda vida atendimento pessimo funcionarios lugar sujo passando rato barata meio pacientes enfermeira pediatria super mal educada grossa pior experiencia sus nesse inferno nao recomendo pro pior inimigo
UPA Pampulha,2024-12-01,1.0,"Infelizmente  a saúde está um caos , meu filho  está com alergia no corpo. Ficamos  lá das 20:00 às  00:00 Ele mãe não aguento mais ficar aqui vamos embora  por favor . Fomos sem atendimento.",infelizmente saude caos filho alergia corpo ficamos mae nao aguento ficar aqui vamos embora favor atendimento
UPA Pampulha,2024-12-01,1.0,"Infelizmente  a saúde está um caos , meu filho  está com alergia no corpo. Ficamos  lá das 20:00 às  00:00 Ele mãe não aguento mais ficar aqui vamos embora  por favor . Fomos sem atendimento.",infelizmente saude caos filho alergia corpo ficamos mae nao aguento ficar aqui vamos embora favor atendimento
UPA Pampulha,2024-12-01,1.0,"Simplesmente o pior lugar que existe um descaso da recpacaoo aos médicos, 12 horas de espera para ficar nem 2 minutos no consultório e ser tratado como lixo, desumano nao recomendo nem pra pior pessoa do mundo",simplesmente pior lugar existe descaso recpacaoo medicos horas espera ficar minutos consultorio tratado lixo desumano nao recomendo pra pior pessoa mundo
UPA Pampulha,2024-12-01,1.0,"Simplesmente o pior lugar que existe um descaso da recpacaoo aos médicos, 12 horas de espera para ficar nem 2 minutos no consultório e ser tratado como lixo, desumano nao recomendo nem pra pior pessoa do mundo",simplesmente pior lugar existe descaso recpacaoo medicos horas espera ficar minutos consultorio tratado lixo desumano nao recomendo pra pior pessoa mundo
UPA Pampulha,2024-12-01,1.0,"Lugar desumano, podre, fedorento, e você é tratado como nada! Segunda feira de manhã e não tem médico pediatra de plantão, várias crianças na fila de espera desde 7h da manhã passando mal, sentindo dores e nada de atenderem!",lugar desumano podre fedorento voce tratado nada segunda feira manha nao medico pediatra plantao varias criancas fila espera desde manha passando mal sentindo dores nada atenderem
UPA Pampulha,2024-12-01,1.0,"Lugar desumano, podre, fedorento, e você é tratado como nada! Segunda feira de manhã e não tem médico pediatra de plantão, várias crianças na fila de espera desde 7h da manhã passando mal, sentindo dores e nada de atenderem!",lugar desumano podre fedorento voce tratado nada segunda feira manha nao medico pediatra plantao varias criancas fila espera desde manha passando mal sentindo dores nada atenderem
